


















































































































































































































































1550,394.64492660226625,214.71298080148503
1550,393.43797686138294,215.33929827251578
1550,392.6310145428181,216.51491041684153
1550,393.1382812546275,217.0795501755259
1550,393.64092317819893,217.36939302683172
1550,394.52891918305244,217.57970043305244
1550,394.7555394666911,218.05682425673018
1550,394.03158060500766,220.71470133254672
1550,392.99007714243436,223.41906273813748
1550,392.5077620372134,225.07792324699923
1550,392.02544693199246,226.73678375586098
1550,391.5431318267715,228.39564426472273
1550,391.06081672155057,230.05450477358448
1550,390.5785016163296,231.71336528244623


1550,390.50324566012443,235.00324566012446
1550,390.2085988452496,236.43103824266197
1550,389.91395203037473,237.85883082519948
1550,389.6193052154999,239.28662340773698
1550,389.324658400625,240.7144159902745
1550,389.0300115857502,242.142208572812
1550,386.21150098083643,234.2115009808364
1550,385.48931377399924,234.0538647266551
1550,384.76712656716205,233.89622847247378
1550,384.04493936032486,233.73859221829247
1550,383.32275215348767,233.58095596411115
1550,382.6005649466505,233.42331970992984





















1550,376.493521875392,234.49352187539196
1550,376.26248375995016,234.56376924832736
1550,376.0314456445083,234.63401662126276
1550,375.8004075290665,234.70426399419816
1550,375.56936941362466,234.77451136713356
1550,375.3383312981828,234.84475874006895




1550,372.5099755325031,234.00997553250312
1550,372.0942553712694,233.9493113527284
1550,371.6785352100357,233.88864717295365
1550,371.262815048802,233.82798299317892
1550,370.8470948875683,233.7673188134042
1550,370.4313747263346,233.70665463362946






























































1656,401.95023719034043,250.72867957315293
1656,401.82818428345206,250.7975141174364
1656,401.8927016898874,250.81387478559054
1656,401.895396205306,250.83768746507164
1656,401.84528862533216,250.78197990951185
1656,401.84792336125327,250.72859963078454
1656,401.8958430550628,250.79659989100034
1656,401.722693317507,250.83338057336636
1656,401.8948690435237,250.76498623102376
1656,401.7015164426887,250.86898165264967
1656,401.7325723279403,250.81535125860435
1656,401.78432990681557,250.72016669880773
1656,401.91199888522146,250.66288389498712
1656,401.87743571943645,250.67101482099892
1656,401.9667765845627,250.74694321053923
1656,401.81331517098,250.82243992683934
1656,401.93563066839994,250.7540358197671
1656,401.70614721211354,250.84094335469166
1656,401.74587084663153,250.78896166694403
1656,401.7304306218098,250.8933792302082
1656,402.0034756268934,250.7529110516981
1656,402.01506468358787,250.82968565526753
1656,402.00988163443697,250.91111149283543
1656,402.03971092278005,250.97693626457692
1656,401.9236208368164,250.88432945498047
1656,402.05398073139855,250.76275148335168
1656,401.81126233954353,250.88955518622322
1656,402.05788250723447,250.83457012930478
1656,402.0638455908479,250.86371131350415
